core_0_pkg core_0_ram core_6_pkg core_6_ram nvd_0 nvd_1
24.219269 1.054565 18.804871 1.104767 110.423000 16.620000
22.904846 1.071590 19.062698 1.102474 140.521000 16.524000
24.513757 1.057643 18.813768 1.109126 111.283000 16.620000
22.888031 1.062478 19.050659 1.100229 141.723000 16.620000
24.283948 1.055845 18.810753 1.111387 111.570000 16.429000
22.917984 1.070166 19.121056 1.099036 141.063000 16.525000
24.122811 1.058587 18.766031 1.102502 111.950000 16.525000
24.489350 1.069835 19.125710 1.104564 139.854000 16.525000
25.576038 1.050649 18.792567 1.111409 112.493000 16.525000
22.885452 1.068030 19.183312 1.099799 138.425000 16.524000
24.261212 1.045561 18.816643 1.111540 115.068000 16.620000
22.971283 1.071476 19.067917 1.097966 136.901000 16.429000
24.287737 1.056348 18.826123 1.111494 123.030000 16.715000
22.980574 1.075211 19.093910 1.106796 135.854000 16.525000
24.722839 1.054765 18.761175 1.109298 124.272000 16.524000
25.922414 1.068374 19.095498 1.097794 136.808000 16.525000
24.257691 1.063299 18.814086 1.104957 122.364000 16.620000
23.056911 1.068390 19.050919 1.106353 135.949000 16.525000
24.222130 1.056439 18.803700 1.109419 123.604000 16.525000
26.099621 1.067672 19.053941 1.108838 134.140000 16.525000
24.343088 1.055552 18.811567 1.107189 125.321000 16.620000
22.920562 1.063957 19.087783 1.104269 132.925000 16.525000
24.138569 1.056805 18.763629 1.104994 126.848000 16.620000
23.052514 1.072619 19.081573 1.104234 134.332000 16.620000
24.072941 1.053725 18.758356 1.104966 128.338000 16.716000
23.076330 1.069984 19.099723 1.104071 132.830000 16.429000
24.374967 1.058566 18.803313 1.109411 129.646000 16.620000
26.375512 1.065163 19.061211 1.106695 135.569000 16.620000
24.271258 1.059589 19.101587 1.109457 130.531000 16.620000
23.124115 1.070913 19.874543 1.098926 135.569000 16.716000
24.084140 1.055032 19.460055 1.098248 130.148000 16.620000
23.165385 1.070724 19.784312 1.110760 137.570000 16.620000
24.029759 1.056699 19.454576 1.109438 130.626000 16.620000
26.673632 1.067471 19.781253 1.108973 140.332000 16.524000
24.055913 1.059447 19.501336 1.111665 130.625000 16.716000
23.298867 1.075251 19.751152 1.102165 141.349000 16.620000
24.007850 1.052217 19.214978 1.107275 131.649000 16.620000
23.355833 1.072736 19.081580 1.106668 143.825000 16.620000
23.826928 1.051350 18.759984 1.109523 130.817000 16.620000
23.519658 1.074401 19.082541 1.109004 143.788000 16.620000
23.898978 1.054745 18.789397 1.100496 131.268000 16.525000
23.393911 1.076088 19.113577 1.111334 143.730000 16.525000
23.731842 1.055794 18.819098 1.109018 131.960000 16.620000
23.785326 1.076284 19.045191 1.102405 143.824000 16.525000
23.483636 1.047158 18.833152 1.100384 131.813000 16.525000
23.846483 1.078394 19.070839 1.106804 144.809000 16.525000
23.693289 1.048834 18.803846 1.109171 131.484000 16.525000
23.897191 1.078889 18.985875 1.106811 144.179000 16.525000
23.700427 1.049440 18.885166 1.100194 132.794000 16.525000
23.955424 1.080652 18.981276 1.104119 143.216000 16.524000
23.999748 1.041752 18.947738 1.109017 132.126000 16.525000
23.739648 1.076197 18.874928 1.104607 143.381000 16.429000
23.622422 1.042334 18.982965 1.111155 133.625000 16.525000
24.128661 1.072138 18.862661 1.108940 142.274000 16.525000
23.823638 1.049170 18.969079 1.098062 132.793000 16.525000
24.376668 1.078703 18.844397 1.106900 143.988000 16.524000
23.713869 1.046661 19.001346 1.104800 134.005000 16.525000
24.099611 1.079614 18.830528 1.106957 143.987000 16.333000
27.435410 1.051317 19.064155 1.106985 134.864000 16.525000
27.861368 1.071816 18.776304 1.104715 147.381000 16.525000
23.041959 1.050215 19.128936 1.106306 136.294000 16.525000
24.410229 1.082803 18.796354 1.111306 146.523000 16.428000
22.856186 1.047815 19.046303 1.108727 136.581000 16.525000
24.529781 1.080279 18.797786 1.109240 146.426000 16.524000
23.582325 1.060682 19.085052 1.106977 137.846000 16.429000
24.039870 1.070936 18.765606 1.097944 147.095000 16.620000
23.045226 1.052146 19.074310 1.109000 137.343000 16.525000
24.112851 1.077007 18.756566 1.107006 147.704000 16.620000
23.082533 1.059590 19.085594 1.106861 139.250000 16.525000
24.134941 1.077002 18.849204 1.100959 147.284000 16.524000
22.975097 1.051601 19.052689 1.099574 139.155000 16.620000
24.610959 1.074877 18.795039 1.106829 147.092000 16.525000
23.470086 1.047931 19.083908 1.106676 141.730000 16.525000
24.101102 1.075176 18.752843 1.104747 146.330000 16.620000
23.063994 1.054588 19.083496 1.102378 142.273000 16.620000
24.382641 1.075357 18.739713 1.104715 145.760000 16.524000
23.094039 1.048883 19.077278 1.106866 140.301000 16.620000
24.419434 1.079784 18.782842 1.109111 145.855000 16.429000
23.038647 1.052589 19.030160 1.102393 139.089000 16.429000
24.420117 1.072254 18.781649 1.104695 145.378000 16.525000
23.089659 1.052848 19.069794 1.109153 138.776000 16.524000
25.302142 1.066397 18.757058 1.102470 145.378000 16.429000
24.023943 1.055499 19.082870 1.111284 137.278000 16.525000
24.087343 1.076645 18.765338 1.102524 143.853000 16.525000
23.649039 1.053302 19.395794 1.104601 138.682000 16.429000
24.519576 1.072407 19.521195 1.109059 144.273000 16.525000
23.843294 1.050950 19.753447 1.102249 137.917000 16.525000
24.435565 1.073499 19.504171 1.111402 143.695000 16.429000
24.339228 1.053483 19.793546 1.111313 139.539000 16.429000
23.981363 1.078012 19.561283 1.090860 143.033000 16.525000
23.004592 1.050531 19.826236 1.105889 138.203000 16.525000
24.138394 1.077983 19.478192 1.102489 142.843000 16.620000
23.051375 1.055993 19.513952 1.111230 139.349000 16.620000
24.369500 1.072516 18.786093 1.095740 141.539000 16.620000
23.022262 1.054071 19.081093 1.106774 138.776000 16.716000
24.413971 1.074229 18.790044 1.104747 141.700000 16.620000
23.021453 1.057212 19.048401 1.100211 138.873000 16.620000
24.390399 1.073225 18.807202 1.109114 138.394000 16.525000
23.073361 1.050734 19.100463 1.111310 140.397000 16.525000
25.454092 1.076658 18.767944 1.100279 140.299000 16.429000
25.514353 1.048179 19.099426 1.111075 139.539000 16.525000
28.670426 1.062631 18.805753 1.111368 139.061000 16.524000
24.215982 1.050215 19.039856 1.106702 140.492000 16.428000
24.707007 1.067984 18.792307 1.109153 138.490000 16.525000
24.122760 1.054664 19.050454 1.106787 138.967000 16.524000
24.134162 1.067860 18.825290 1.106770 131.941000 16.620000
22.990480 1.052686 19.124528 1.107099 137.061000 16.429000
24.287139 1.084178 18.803228 1.109386 98.352000 16.625000
18.065155 1.095345 23.675050 1.106239 93.129000 16.630000
17.666232 1.078811 27.197830 1.095657 95.610000 16.526000
17.666138 1.085052 28.774414 1.111237 96.156000 16.526000
17.474796 1.078021 28.793325 1.100268 96.539000 16.430000
17.493117 1.072073 28.727351 1.102714 95.777000 16.621000
17.671234 1.086446 28.867677 1.102680 99.211000 16.433000
17.677696 1.084466 28.841119 1.109399 98.639000 16.621000
17.527081 1.089682 28.723800 1.098227 97.016000 16.529000
17.494163 1.077831 28.789259 1.104961 97.779000 16.524000
17.643071 1.071261 28.813229 1.103731 133.628000 16.333000
17.790436 1.056519 25.338104 1.098511 142.369000 16.429000
17.523449 1.067817 26.831594 1.103247 134.006000 16.429000
17.673697 1.054388 25.480206 1.104133 141.923000 16.429000
17.624584 1.059592 26.630646 1.098563 133.151000 16.429000
17.907652 1.062933 25.508253 1.099738 142.399000 16.429000
17.657298 1.061701 26.665017 1.102837 131.910000 16.429000
17.362797 1.062289 25.525442 1.095278 144.465000 16.429000
17.661401 1.056285 26.575980 1.103008 131.245000 16.429000
17.613608 1.056423 25.624257 1.108699 144.999000 16.524000
17.672363 1.059906 26.487183 1.103088 130.506000 16.525000
17.882004 1.071601 25.678865 1.103980 144.999000 16.524000
17.465402 1.062596 26.579116 1.100529 128.697000 16.620000
17.376849 1.063196 25.735350 1.097650 144.616000 16.525000
17.652297 1.043677 26.370428 1.109534 128.184000 16.525000
17.581123 1.061665 26.906683 1.104145 144.808000 16.620000
17.711884 1.061554 28.737457 1.096558 125.894000 16.525000
17.518768 1.056732 25.876923 1.095703 144.903000 16.620000
17.634857 1.057587 26.218201 1.102875 123.701000 16.620000
17.828242 1.059904 25.876840 1.107664 144.275000 16.620000
17.688658 1.060956 26.126870 1.100691 122.080000 16.620000
17.852225 1.070347 25.988106 1.106389 144.332000 16.620000
17.572131 1.060635 26.085561 1.100795 120.174000 16.525000
17.690958 1.062443 26.117200 1.104100 143.542000 16.525000
17.331159 1.047400 26.014682 1.100837 116.667000 16.525000
17.555763 1.063954 26.141493 1.106404 143.416000 16.525000
17.677032 1.055206 25.920807 1.105011 113.066000 16.620000
17.520061 1.070106 26.245547 1.103827 142.749000 16.525000
17.373607 1.050207 25.836145 1.103187 111.092000 16.429000
17.742865 1.062795 26.306469 1.099598 143.417000 16.429000
17.683780 1.059616 25.682611 1.102890 111.635000 16.525000
17.386139 1.062775 26.321106 1.099670 142.084000 16.525000
17.460654 1.053554 25.814716 1.100643 111.188000 16.525000
17.521750 1.069179 26.463212 1.106593 142.397000 16.524000
17.645196 1.048594 25.626233 1.102977 111.641000 16.429000
17.459198 1.067978 26.568171 1.106369 141.348000 16.429000
17.360891 1.044566 25.674726 1.103435 112.565000 16.620000
17.863334 1.073215 26.629118 1.098912 139.664000 16.620000
17.642359 1.044221 25.521624 1.105102 113.996000 16.429000
17.522133 1.066212 26.728126 1.099690 139.189000 16.716000
17.567575 1.041752 25.432749 1.098576 119.217000 16.525000
17.693866 1.067396 26.754528 1.104295 138.492000 16.525000
17.653400 1.052248 25.355300 1.105620 125.417000 16.525000
17.592175 1.068168 26.751373 1.101737 135.569000 16.620000
17.616180 1.056641 25.246765 1.111572 123.221000 16.620000
17.815333 1.066844 26.888239 1.106182 134.140000 16.524000
17.646979 1.048940 25.100518 1.109303 125.893000 16.429000
17.638691 1.070809 26.998568 1.097757 132.711000 16.620000
17.636261 1.054901 24.965149 1.107086 127.801000 16.525000
17.617551 1.069227 27.063130 1.097730 135.475000 16.620000
17.432029 1.043056 25.074546 1.109248 129.171000 16.525000
17.639273 1.071285 27.162825 1.095180 134.999000 16.620000
17.488276 1.054579 25.000882 1.100660 130.884000 16.620000
17.609164 1.072433 27.309281 1.099716 135.856000 16.620000
17.697712 1.053872 24.767959 1.106820 130.696000 16.524000
17.592375 1.072495 27.352919 1.095688 137.760000 16.620000
17.734664 1.051777 24.819844 1.107106 131.337000 16.524000
17.386854 1.068198 27.497766 1.099662 139.952000 16.525000
17.616357 1.047069 24.592470 1.107158 130.884000 16.429000
17.760773 1.074127 27.594574 1.104340 144.274000 16.620000
17.379852 1.051025 24.612183 1.104919 131.909000 16.620000
17.817353 1.077418 27.724542 1.098262 144.619000 16.525000
17.599466 1.046913 24.441082 1.106360 130.980000 16.525000
17.619812 1.078552 28.435425 1.104156 144.752000 16.521000
17.458457 1.058040 25.178854 1.105434 131.648000 16.525000
17.654700 1.073140 25.171989 1.100544 144.371000 16.525000
17.685958 1.049018 25.147795 1.108710 132.507000 16.525000
17.382685 1.071302 25.203244 1.105055 144.143000 16.620000
17.449380 1.047842 25.124534 1.104145 131.744000 16.525000
17.312126 1.069852 25.671230 1.107145 144.618000 16.524000
17.683567 1.043441 25.068527 1.106400 133.434000 16.525000
17.518738 1.073639 25.381805 1.111572 143.797000 16.525000
17.447287 1.051143 25.259024 1.102199 133.626000 16.525000
17.310447 1.077602 25.639760 1.102565 143.702000 16.429000
17.690941 1.046684 25.165043 1.106409 133.721000 16.524000
17.750346 1.075980 25.601053 1.102927 143.828000 16.524000
17.503308 1.044212 25.189618 1.108695 136.009000 16.620000
17.380458 1.074095 25.625498 1.105009 143.416000 16.524000
17.684941 1.051180 25.197499 1.108431 135.341000 16.525000
17.734131 1.077698 25.596008 1.105042 147.609000 16.620000
17.513916 1.050964 25.235809 1.108276 136.104000 16.620000
17.413753 1.066374 29.791749 1.105222 148.714000 16.616000
17.690840 1.048359 28.984073 1.108296 137.439000 16.616000
17.692363 1.079764 30.619567 1.105155 148.046000 16.712000
17.429953 1.033824 24.914708 1.101635 138.106000 16.620000
17.544803 1.066149 30.033239 1.107592 147.665000 16.616000
17.656961 1.043797 24.982217 1.106175 138.487000 16.524000
17.498705 1.073907 29.130715 1.103082 147.379000 16.616000
17.684580 1.034184 24.078252 1.092320 139.633000 16.525000
17.522366 1.076459 28.124941 1.098341 147.856000 16.525000
