core-0-pkg core-0-ram core-6-pkg core-6-ram nvd-0 nvd-1
26.005590 1.025382 28.064503 1.049461 140.378000 143.932000
28.086782 1.063359 28.949853 1.062565 144.981000 147.899000
26.120845 1.032770 24.951144 1.054773 138.094000 140.222000
28.136782 1.055890 27.573756 1.070875 141.261000 145.073000
26.032015 1.022782 25.035172 1.049363 137.738000 141.785000
28.206872 1.060106 27.123542 1.071032 139.328000 142.600000
25.966098 1.033585 25.277966 1.056717 139.331000 141.839000
27.980530 1.045636 26.948566 1.063123 136.092000 138.251000
26.096654 1.036826 25.654549 1.051627 140.759000 143.172000
27.995240 1.055066 26.605544 1.061506 133.046000 135.910000
26.258082 1.038019 25.852445 1.059198 140.186000 143.554000
27.995128 1.051125 26.174800 1.054971 126.846000 128.439000
25.869797 1.036397 26.093733 1.058797 142.569000 144.313000
27.998373 1.049944 25.812028 1.058153 119.253000 120.002000
26.605621 1.052712 26.346372 1.061288 140.474000 142.697000
28.141597 1.047762 25.779806 1.058169 96.226000 98.096000
28.072881 1.081693 28.892581 1.078367 93.291000 92.440000
28.126364 1.088017 28.890893 1.081730 92.336000 95.541000
27.754858 1.085752 28.862461 1.083158 94.721000 92.536000
28.029968 1.083466 28.893616 1.076782 93.100000 96.410000
27.877706 1.086461 28.902063 1.076329 96.612000 92.778000
28.091614 1.087708 28.896088 1.087128 93.766000 96.592000
27.749420 1.081635 28.836304 1.078796 96.531000 92.993000
28.083278 1.085177 28.895047 1.069674 95.482000 96.305000
27.825140 1.079649 28.893131 1.087949 95.577000 92.802000
27.826924 1.083287 28.838616 1.076390 96.608000 96.572000
27.894975 1.073131 28.934172 1.077770 131.810000 131.248000
26.123910 1.027677 28.249394 1.060362 141.236000 146.883000
27.813577 1.048806 28.994678 1.041054 124.753000 127.369000
26.280704 1.039390 26.179600 1.063346 142.090000 145.456000
27.943863 1.046607 25.976840 1.056647 115.758000 116.097000
26.063961 1.034723 26.485040 1.069787 140.188000 141.651000
27.891631 1.044385 25.510194 1.051496 107.131000 108.646000
26.164350 1.051442 26.852026 1.070149 137.243000 142.603000
27.938781 1.029920 25.466919 1.053937 106.276000 105.313000
25.787805 1.054913 27.025728 1.070995 131.501000 137.431000
27.964182 1.042148 24.745451 1.054294 122.487000 125.807000
26.815983 1.045008 27.494915 1.074213 132.164000 133.686000
24.435419 1.043983 24.698399 1.049141 129.483000 131.434000
26.549136 1.045398 27.968928 1.068315 136.505000 139.140000
27.752828 1.042920 24.433809 1.055707 129.986000 133.364000
27.552104 1.059815 28.205796 1.064087 142.539000 147.267000
23.777973 1.028714 24.376579 1.044401 131.961000 135.742000
24.743063 1.060895 28.734213 1.066357 143.010000 146.026000
26.235827 1.024048 27.946623 1.045717 135.070000 136.955000
27.961517 1.060132 28.955548 1.070234 147.035000 150.913000
26.022371 1.030595 28.489805 1.045212 140.280000 141.838000
28.132500 1.054063 28.903172 1.061327 146.179000 149.009000
26.057387 1.021840 28.317741 1.046712 138.284000 141.175000
28.506873 1.061841 28.949963 1.070508 144.182000 146.379000
23.965768 1.028696 24.911306 1.047495 136.856000 141.008000
24.962258 1.059811 27.494367 1.069760 140.536000 141.552000
24.359553 1.032324 25.188299 1.052648 138.568000 142.031000
24.071421 1.053902 27.050113 1.067300 138.568000 140.222000
23.386212 1.040399 25.487457 1.063562 139.998000 142.411000
24.280565 1.057447 26.802659 1.065626 134.976000 138.290000
23.324319 1.036393 25.799566 1.055924 141.331000 145.552000
24.133860 1.055825 26.587310 1.056619 131.169000 132.674000
24.599677 1.037114 26.039930 1.063084 143.233000 145.169000
28.552467 1.054120 25.996192 1.055799 123.776000 126.132000
25.617997 1.043648 26.372375 1.063789 140.093000 143.746000
24.325487 1.044599 25.776005 1.057599 112.353000 111.281000
23.520034 1.049946 26.612901 1.064440 139.810000 142.412000
28.610161 1.031078 25.624144 1.057235 106.751000 108.616000
26.330353 1.053284 26.951721 1.070099 137.618000 140.417000
25.956094 1.039335 25.097118 1.052519 107.322000 107.691000
23.028487 1.061914 27.287648 1.065332 130.382000 132.711000
24.455104 1.043708 25.011307 1.058388 127.606000 126.630000
26.617862 1.046986 27.759967 1.053974 133.784000 136.962000
24.492434 1.048524 24.514011 1.059053 129.605000 131.935000
24.113851 1.051256 24.356843 1.070995 139.837000 141.241000
24.237169 1.033165 24.319562 1.039576 131.388000 132.507000
23.728394 1.066745 24.439415 1.069065 140.951000 144.983000
23.924383 1.027287 24.488170 1.054999 133.009000 134.575000
27.836064 1.067369 24.467220 1.066942 147.444000 150.559000
26.008299 1.023751 24.546896 1.041056 137.329000 140.288000
28.324315 1.056257 24.530934 1.074476 147.701000 151.482000
26.081142 1.024225 24.645574 1.053460 139.711000 142.505000
28.004105 1.059455 27.464154 1.073218 145.610000 149.295000
25.952380 1.021694 27.884532 1.052028 137.047000 141.175000
27.850661 1.062476 28.949392 1.067511 143.039000 145.929000
26.252955 1.029138 25.081820 1.055719 138.041000 141.332000
28.353285 1.055581 27.269719 1.067452 139.518000 141.457000
25.943561 1.029354 25.287741 1.057369 139.617000 140.766000
28.046886 1.050973 26.935762 1.064675 137.710000 141.147000
25.989791 1.032033 25.437734 1.051167 139.904000 143.109000
27.990591 1.046861 26.487118 1.061266 134.569000 137.844000
26.039576 1.040230 25.692527 1.060342 139.045000 141.840000
28.139832 1.053253 26.364502 1.066315 93.480000 93.204000
28.492157 1.086273 28.891510 1.075928 92.545000 95.351000
28.355682 1.082947 28.893799 1.087128 94.435000 92.510000
27.818787 1.084198 28.897705 1.083588 92.737000 94.589000
28.218262 1.078369 28.842743 1.076172 96.514000 92.588000
28.479004 1.088654 28.895325 1.087402 94.988000 93.730000
28.035583 1.083252 28.894531 1.083221 95.941000 92.892000
28.304714 1.082033 28.838528 1.071657 96.895000 93.088000
28.370427 1.085172 28.893588 1.083341 93.098000 93.187000
28.409660 1.083745 28.892755 1.085209 95.100000 92.416000
27.785828 1.083252 28.924194 1.085327 92.452000 94.063000
28.229219 1.077713 28.870262 1.074021 141.994000 140.885000
24.392719 1.030591 28.279185 1.053722 138.951000 140.888000
24.379718 1.060468 28.973553 1.057569 137.073000 141.050000
23.066069 1.034904 25.546457 1.049430 139.426000 143.267000
24.334795 1.056592 26.917865 1.060560 135.807000 136.636000
23.219739 1.042897 25.837358 1.062672 142.443000 147.168000
24.421735 1.056751 26.444568 1.058460 127.679000 131.628000
26.433382 1.037467 26.125707 1.065299 142.821000 146.120000
28.608803 1.052228 26.128365 1.051130 119.350000 124.347000
26.105299 1.034291 26.360881 1.060780 139.807000 143.936000
28.628586 1.041970 25.737633 1.055032 107.419000 110.711000
25.898126 1.054910 26.800552 1.068642 139.333000 142.698000
28.652423 1.032057 25.463747 1.050460 106.561000 105.790000
26.284419 1.054529 26.936820 1.070764 136.791000 139.776000
24.176191 1.039024 25.087283 1.057488 123.035000 124.852000
23.487443 1.054632 27.264818 1.068486 129.647000 133.759000
24.361156 1.041991 24.891963 1.059630 127.702000 130.222000
23.325652 1.046225 27.696518 1.062490 133.083000 136.201000
24.166367 1.045875 24.541502 1.057197 131.199000 133.148000
23.464469 1.049550 28.193670 1.066700 138.409000 143.078000
24.206172 1.030726 24.232540 1.048519 131.007000 134.480000
23.940122 1.060697 28.138693 1.069394 140.855000 144.601000
23.436974 1.031597 28.295285 1.050031 133.295000 136.195000
27.955775 1.067171 28.941220 1.068941 146.275000 151.198000
25.995087 1.021729 28.269257 1.043579 137.643000 139.621000
27.853291 1.060002 28.957422 1.069523 146.368000 149.825000
26.109249 1.022394 28.139083 1.044733 139.901000 142.221000
28.281720 1.064309 28.893938 1.071115 145.134000 147.520000
23.738085 1.030471 24.871276 1.057631 136.718000 140.195000
24.493135 1.062643 27.511262 1.065390 141.517000 144.692000
26.165205 1.022420 25.041192 1.047872 137.903000 141.460000
28.248883 1.059823 27.178165 1.065865 137.804000 142.027000
24.594455 1.027602 25.367514 1.061781 138.569000 142.126000
24.136703 1.059827 26.805589 1.064741 136.759000 137.300000
23.223826 1.035752 25.678443 1.061020 139.167000 144.030000
25.856779 1.048452 26.525677 1.061606 131.261000 133.150000
25.350191 1.042675 25.975546 1.058758 141.201000 147.074000
24.123067 1.045335 26.324854 1.056932 126.847000 127.180000
23.365123 1.043416 26.212445 1.063008 141.044000 145.169000
25.112013 1.036337 25.749203 1.059256 115.346000 117.049000
25.900169 1.040020 26.556041 1.061382 138.382000 141.365000
24.329266 1.049355 25.743614 1.052987 106.751000 108.234000
23.501568 1.059900 26.904624 1.066552 139.241000 143.271000
24.879464 1.026310 25.353953 1.047764 104.942000 107.474000
26.472408 1.056534 27.141557 1.067459 130.895000 135.090000
24.170268 1.050327 25.134899 1.058170 122.560000 124.440000
23.327337 1.044075 27.573215 1.063179 132.736000 133.209000
25.055276 1.048160 24.856112 1.053348 129.770000 131.815000
27.124244 1.046828 27.936165 1.060285 137.076000 141.621000
23.871998 1.045388 24.335804 1.056619 130.628000 133.337000
23.545238 1.062114 27.919692 1.066020 141.901000 145.552000
23.881007 1.028775 24.377769 1.056486 131.675000 135.527000
23.871662 1.067901 28.684585 1.071227 143.393000 145.931000
26.213113 1.023057 28.583959 1.046283 134.595000 136.481000
28.144604 1.060342 28.944720 1.064126 147.797000 149.922000
26.011825 1.022695 28.476919 1.042134 137.327000 141.554000
27.964732 1.055245 28.891070 1.058785 146.560000 148.724000
26.152309 1.027704 28.476300 1.053888 137.331000 140.697000
27.900991 1.062016 28.957635 1.061924 144.943000 147.045000
26.199624 1.027403 24.906658 1.044523 138.380000 141.460000
27.957387 1.048479 27.573500 1.062700 141.493000 144.409000
26.343878 1.024603 24.908627 1.061164 138.665000 141.649000
27.927205 1.066899 27.056322 1.068181 92.736000 93.279000
28.490143 1.087799 28.892883 1.080841 96.246000 96.780000
28.406704 1.081789 28.896786 1.078890 94.704000 93.539000
28.584942 1.083093 28.841837 1.078943 96.323000 96.669000
27.749032 1.088174 28.900744 1.076425 96.609000 93.653000
27.736705 1.085750 28.891913 1.072505 93.670000 96.685000
27.867294 1.079535 28.903005 1.087073 95.369000 93.062000
28.199272 1.082905 28.834276 1.081319 92.356000 96.686000
27.808287 1.079633 28.892803 1.085432 92.430000 93.565000
27.961975 1.087891 28.897095 1.078369 93.861000 92.987000
28.457031 1.082062 28.839081 1.079346 92.149000 92.605000
28.269358 1.076336 28.948637 1.076153 146.084000 149.001000
26.019571 1.022062 28.352788 1.039244 137.807000 138.891000
28.168194 1.058450 28.888903 1.063149 144.278000 147.261000
26.151241 1.017847 24.849643 1.058496 137.521000 140.957000
28.624703 1.054731 27.359459 1.067335 140.185000 141.171000
24.328816 1.025952 25.113562 1.058331 139.141000 142.126000
25.793851 1.055990 26.957906 1.065329 138.378000 140.316000
24.672133 1.024884 25.589078 1.055492 139.426000 140.794000
24.264812 1.055886 26.933565 1.061898 134.949000 137.680000
23.395715 1.034167 25.835841 1.057360 140.567000 144.029000
25.540021 1.048577 26.582677 1.061211 131.167000 132.197000
26.150386 1.043146 26.017361 1.061639 142.249000 143.171000
28.307569 1.051644 26.192501 1.059762 125.301000 125.752000
25.772642 1.041406 26.288600 1.066339 140.950000 143.459000
28.051555 1.046853 25.735435 1.054787 114.045000 110.900000
26.017758 1.038995 26.652367 1.066644 138.444000 142.698000
28.254712 1.040322 25.631095 1.048745 107.895000 107.854000
26.138908 1.058978 26.992993 1.070757 138.099000 140.703000
26.895844 1.025513 26.835480 1.057190 105.893000 107.694000
22.965957 1.057942 26.044295 1.071980 129.787000 133.473000
24.152763 1.043794 26.763987 1.052156 127.512000 126.535000
23.476208 1.042325 26.242904 1.071713 132.025000 136.671000
24.385180 1.042087 26.702545 1.050845 130.247000 131.960000
23.582971 1.057796 26.497776 1.073448 140.028000 144.942000
24.133957 1.040103 26.428471 1.054327 131.579000 132.386000
27.749159 1.062504 25.518293 1.077762 142.539000 146.597000
26.881818 1.032820 25.323753 1.047988 133.865000 135.458000
28.480306 1.056658 25.649114 1.075486 142.471000 150.248000
26.022372 1.026931 25.531980 1.051561 136.948000 137.813000
27.969437 1.052588 25.620607 1.073737 147.226000 150.682000
26.036670 1.030239 25.712299 1.057216 141.615000 143.361000
27.924276 1.054264 25.576366 1.070439 144.943000 148.402000
26.227674 1.031148 25.912369 1.055715 137.428000 139.909000
28.272068 1.066968 25.620608 1.074140 141.963000 145.834000
24.049171 1.028635 24.920186 1.056070 138.188000 141.934000
26.260793 1.049464 25.633702 1.068843 139.614000 142.220000
26.134718 1.022390 25.029718 1.058888 138.283000 141.934000
28.283390 1.058912 25.594454 1.066968 136.759000 138.888000
26.089936 1.038529 25.102645 1.062668 141.426000 142.600000
28.080772 1.052293 25.648207 1.063585 133.237000 137.463000
25.165532 1.037793 24.824901 1.058819 143.614000 147.358000
24.363140 1.053475 24.548048 1.062142 126.464000 130.131000
23.187634 1.042897 25.252555 1.064687 141.901000 145.836000
24.710211 1.047995 25.837309 1.058768 116.967000 121.714000
26.310725 1.046380 26.421137 1.065820 139.995000 141.500000
27.862477 1.038243 25.589641 1.055821 107.132000 108.901000
26.105303 1.056026 26.840988 1.072322 139.171000 142.248000
28.340149 1.034424 25.444122 1.055542 104.847000 107.569000
26.656746 1.056355 26.981786 1.061086 132.832000 137.438000
24.319345 1.039458 24.948361 1.056518 123.799000 124.948000
23.335331 1.047550 27.439625 1.071475 132.062000 133.020000
24.254657 1.048133 24.790016 1.053077 128.629000 131.269000
27.010199 1.045110 27.889302 1.060001 134.698000 137.683000
23.933034 1.047597 24.467453 1.057973 130.151000 132.888000
27.090559 1.059359 28.346587 1.072877 142.760000 146.504000
24.111498 1.029882 24.168417 1.048560 131.772000 135.527000
23.972770 1.069344 28.669669 1.073830 143.842000 146.217000
23.478079 1.023467 28.265427 1.043152 135.043000 137.241000
27.730843 1.062478 28.962115 1.066720 146.845000 149.295000
26.031289 1.021818 28.465458 1.051115 136.948000 140.696000
28.278084 1.063335 28.892684 1.060405 146.180000 148.820000
26.179042 1.013100 28.590347 1.049020 135.424000 138.670000
27.816487 1.061314 28.921747 1.074223 93.310000 92.415000
28.476837 1.079529 28.839325 1.081421 92.356000 96.114000
27.369264 1.084218 28.902299 1.074025 94.531000 94.589000
24.239698 1.089567 28.898471 1.083341 92.450000 89.269000
25.371276 1.089399 28.931408 1.076215 95.849000 95.922000
28.138388 1.081273 28.841271 1.079075 95.369000 96.781000
28.173528 1.079954 28.904086 1.072233 96.800000 93.637000
27.770680 1.078770 28.904443 1.083317 93.574000 96.781000
28.110814 1.079466 28.846714 1.081175 95.942000 96.384000
28.203268 1.087163 28.895532 1.080815 92.166000 96.495000
27.938782 1.084045 28.902527 1.083313 93.193000 96.782000
28.188610 1.067486 28.365639 1.059063 141.870000 149.707000
26.087503 1.024809 28.169988 1.048185 138.378000 140.317000
27.984314 1.062177 28.955456 1.071271 143.363000 147.166000
25.945358 1.023244 28.053644 1.051259 137.808000 140.412000
27.889068 1.062391 28.972394 1.068738 138.378000 145.169000
26.202955 1.024099 27.962611 1.045949 137.333000 141.935000
27.821470 1.053724 28.911999 1.069379 138.756000 140.981000
26.006973 1.031362 25.657001 1.057546 140.284000 141.649000
28.314296 1.047807 26.997472 1.061632 135.331000 139.488000
26.213836 1.029496 25.599770 1.055436 139.997000 144.125000
28.017375 1.052071 26.433134 1.063394 130.882000 134.102000
26.094234 1.039514 25.943204 1.056115 143.106000 146.500000
28.299351 1.049268 26.064644 1.054700 125.584000 128.489000
25.882664 1.042130 26.260649 1.066239 141.236000 144.789000
28.171124 1.047341 25.792595 1.047463 115.786000 117.796000
26.037341 1.041652 26.553940 1.064662 137.905000 140.607000
28.373160 1.042057 25.717663 1.050969 106.180000 108.997000
25.865061 1.052000 27.123725 1.063383 138.575000 142.795000
28.328953 1.037412 25.382945 1.049772 106.467000 104.360000
26.134496 1.055427 27.194562 1.071693 130.928000 136.042000
28.298163 1.041009 24.943070 1.054681 126.561000 127.486000
26.509052 1.045014 27.590441 1.061431 131.212000 134.139000
27.768981 1.048521 24.607549 1.054594 130.246000 132.768000
26.698838 1.044179 28.202327 1.072922 137.172000 140.290000
24.095577 1.041292 28.882204 1.052951 131.388000 134.100000
25.552509 1.059163 28.449051 1.074879 141.237000 145.552000
26.779327 1.021210 24.450290 1.054538 133.104000 135.814000
28.048380 1.061105 28.617519 1.076302 144.185000 146.408000
26.187215 1.026846 28.415329 1.048668 134.949000 139.297000
28.212720 1.065408 28.952777 1.074136 147.607000 150.110000
26.061843 1.022634 28.417105 1.049489 140.947000 144.409000
28.263074 1.069680 28.969348 1.068887 146.372000 148.906000
26.088933 1.025566 28.570847 1.052085 137.616000 140.317000
27.916325 1.062755 28.990829 1.068614 142.983000 147.139000
24.020516 1.027384 25.033130 1.050333 138.474000 141.651000
24.146670 1.064743 27.284653 1.071701 138.375000 141.646000
23.209517 1.026178 25.142885 1.051446 139.710000 141.553000
26.429775 1.056932 26.813692 1.066210 137.900000 140.696000
26.157222 1.034387 25.600341 1.046594 139.903000 144.124000
28.229514 1.056706 26.857499 1.060185 134.284000 135.301000
25.129989 1.033341 25.768133 1.055741 142.663000 145.456000
24.166026 1.054879 26.251675 1.059792 128.084000 128.153000
23.387541 1.037441 26.076953 1.066249 142.947000 145.167000
24.192930 1.049510 25.890640 1.060191 120.277000 119.621000
23.431543 1.045916 26.395985 1.066271 141.235000 143.079000
24.166860 1.044878 25.835985 1.055650 106.561000 108.265000
23.313348 1.053984 26.775049 1.062742 139.998000 144.222000
24.277735 1.036281 25.422698 1.054562 104.369000 106.265000
24.050855 1.058073 26.976631 1.071073 137.840000 138.104000
27.930053 1.037458 25.101345 1.055097 120.868000 125.868000
26.592340 1.051957 27.335890 1.066971 131.022000 134.617000
27.879127 1.036807 24.790436 1.053897 127.703000 131.269000
26.460351 1.050103 27.752022 1.062431 137.111000 137.371000
27.736833 1.041238 24.499344 1.054392 130.247000 132.792000
27.325764 1.055580 28.375701 1.062993 138.668000 145.076000
23.901802 1.034029 24.233807 1.056409 131.293000 133.529000
23.693562 1.057574 28.391842 1.070299 140.950000 143.840000
26.394939 1.032384 28.063655 1.051825 133.737000 136.670000
28.563545 1.059614 28.937298 1.075666 146.085000 150.873000
26.008703 1.025199 28.243121 1.043937 137.613000 139.393000
27.847502 1.059675 28.954815 1.064527 145.171000 148.943000
25.996973 1.031838 28.115002 1.055337 134.370000 136.601000
28.529175 1.065643 28.879242 1.070038 96.705000 96.288000
28.126134 1.081510 28.930057 1.078306 96.440000 93.559000
27.871053 1.077183 28.927118 1.085515 94.624000 97.258000
28.766880 1.085539 28.857669 1.082517 96.133000 94.494000
27.838002 1.083989 28.915674 1.084111 92.241000 97.240000
28.193787 1.076538 28.919128 1.074493 92.526000 96.020000
27.796112 1.077423 28.854004 1.082489 94.722000 96.496000
28.757236 1.076872 28.910312 1.081358 93.482000 96.877000
27.918569 1.083775 28.925653 1.087407 96.721000 96.114000
28.559967 1.083038 28.868164 1.076172 92.526000 97.242000
28.424042 1.086182 28.912933 1.078217 94.813000 95.923000
27.180626 1.056672 28.301924 1.073820 139.334000 144.791000
23.823463 1.032139 29.008361 1.047216 131.484000 134.766000
28.025412 1.062517 28.802153 1.070909 147.131000 146.025000
26.266753 1.021344 28.042363 1.052383 135.356000 138.157000
28.279309 1.062020 29.086903 1.069650 148.272000 149.065000
26.093349 1.019525 28.437116 1.045160 138.376000 143.169000
28.319013 1.055581 29.017291 1.069955 145.419000 149.443000
26.041653 1.020013 28.346082 1.047449 136.950000 140.793000
28.215549 1.053846 28.946118 1.066907 143.553000 147.807000
26.215741 1.031179 24.851009 1.054646 138.665000 139.840000
28.321825 1.054709 27.215419 1.069174 140.184000 144.027000
25.922251 1.030129 25.184077 1.052162 138.283000 141.934000
28.281886 1.049821 27.078467 1.068682 137.519000 139.270000
26.129316 1.033162 25.504963 1.055623 140.378000 143.078000
28.091310 1.044782 26.712052 1.063672 133.617000 136.957000
25.100195 1.037304 25.778467 1.053265 140.881000 144.316000
25.532676 1.056662 26.311317 1.061270 128.692000 131.342000
25.925339 1.028188 26.025741 1.066823 141.899000 145.741000
28.300022 1.043378 26.065102 1.060041 121.707000 121.966000
26.007186 1.040914 26.370800 1.067006 139.926000 144.030000
27.894454 1.039649 25.774111 1.054877 108.179000 108.044000
26.030324 1.045870 26.635557 1.072387 141.016000 141.365000
24.638514 1.042660 25.478977 1.050168 107.036000 105.217000
23.090376 1.057240 26.693337 1.074818 136.699000 140.728000
24.167036 1.032860 26.833171 1.056450 112.446000 116.024000
26.054271 1.053847 26.223976 1.069593 130.041000 132.997000
28.212669 1.041108 26.815197 1.059266 126.751000 129.747000
26.366111 1.042406 26.363700 1.066331 134.795000 140.290000
24.897137 1.046272 26.662734 1.051826 129.866000 132.126000
23.595158 1.062887 26.678668 1.074299 144.117000 147.930000
23.914404 1.033866 26.471143 1.053033 132.056000 133.338000
27.702700 1.062308 26.618818 1.079183 141.806000 144.504000
26.503007 1.028974 26.569448 1.054306 134.948000 135.814000
27.857436 1.055091 26.718361 1.068335 146.942000 149.798000
26.012063 1.024381 26.730720 1.051359 138.092000 138.726000
27.972778 1.063184 26.773911 1.071455 147.891000 149.571000
26.214185 1.029256 26.682167 1.051015 137.425000 144.409000
27.948639 1.058545 26.795579 1.074201 145.229000 148.117000
26.065505 1.033376 26.234448 1.055318 138.094000 141.079000
27.945465 1.057813 24.510945 1.075422 142.185000 144.216000
26.015212 1.029927 24.387299 1.056111 138.283000 142.221000
28.602638 1.062330 26.858660 1.068250 137.806000 140.695000
24.572342 1.018231 25.398591 1.061596 139.713000 143.197000
24.761817 1.056692 26.798021 1.063071 135.900000 139.366000
24.992156 1.033699 25.705398 1.053474 140.950000 143.838000
24.566074 1.053701 26.538067 1.060415 130.882000 132.768000
25.379456 1.037335 26.087085 1.060863 141.234000 146.596000
24.077991 1.054521 26.142996 1.051500 123.894000 127.274000
26.130044 1.038603 26.238473 1.067533 140.908000 144.741000
28.343977 1.049081 25.793236 1.055825 110.614000 116.479000
26.407495 1.045465 26.624779 1.062402 138.000000 141.175000
28.391619 1.042639 25.587190 1.053473 107.514000 107.283000
26.236917 1.057462 26.912391 1.063993 139.239000 140.987000
26.303317 1.036155 25.274670 1.043449 109.322000 106.551000
23.206068 1.065027 27.224507 1.069604 133.274000 133.569000
24.397045 1.043425 25.070313 1.055083 124.847000 125.391000
23.394765 1.049021 27.512877 1.060526 131.943000 135.727000
24.288461 1.041655 24.682790 1.055053 130.152000 132.101000
26.933755 1.045956 28.031007 1.063350 134.795000 141.049000
27.401552 1.043711 24.268832 1.056590 131.319000 132.600000
26.676394 1.053008 28.091583 1.071988 141.238000 144.412000
27.314751 1.036346 24.141864 1.053224 130.151000 132.957000
28.125122 1.075745 28.373169 1.078674 92.355000 94.304000
28.331351 1.081639 28.896447 1.081486 93.289000 97.259000
27.846655 1.083585 28.842105 1.082700 92.814000 94.209000
27.925618 1.090428 28.897058 1.083500 92.241000 96.972000
28.789371 1.090605 28.893985 1.078306 93.480000 93.350000
28.005086 1.083653 28.892236 1.079289 92.146000 96.307000
28.055618 1.078943 28.839732 1.078180 94.530000 92.587000
27.891764 1.085122 28.903033 1.082864 92.240000 95.352000
28.133179 1.077545 28.917084 1.082794 94.800000 92.416000
27.875763 1.087158 28.868591 1.081055 92.241000 94.591000
28.186310 1.081329 28.926575 1.082764 95.483000 92.230000
26.706276 1.040675 28.191241 1.062433 127.597000 136.991000
25.239334 1.040585 28.956991 1.053250 129.676000 131.529000
23.332985 1.065094 28.242932 1.063324 141.112000 146.029000
24.725542 1.031603 24.301926 1.047748 131.580000 134.005000
27.904570 1.062194 28.325261 1.062744 141.966000 144.222000
26.495669 1.026642 28.231339 1.038148 133.961000 136.029000
27.956034 1.064095 28.940844 1.069161 147.134000 150.341000
26.051602 1.023859 28.494702 1.043268 136.853000 138.002000
28.029547 1.061778 28.894027 1.066478 147.415000 151.007000
26.088283 1.026269 28.311842 1.044458 139.235000 140.412000
27.964142 1.064954 28.894237 1.060346 144.468000 148.187000
26.136793 1.020162 24.854854 1.053426 136.285000 140.698000
28.504645 1.062452 27.524744 1.061933 142.315000 144.692000
26.145966 1.027757 25.017533 1.048844 138.188000 140.222000
28.546538 1.055498 27.258615 1.066790 137.615000 141.361000
25.858787 1.029004 25.352174 1.053722 139.426000 142.450000
28.521536 1.054892 26.861408 1.064841 136.566000 140.411000
24.895143 1.033547 25.802930 1.057380 139.237000 144.124000
24.350054 1.056501 26.883990 1.059339 131.264000 136.064000
23.196606 1.039632 25.886521 1.056752 144.058000 146.027000
24.837754 1.051783 26.326926 1.055476 126.822000 129.914000
26.475199 1.040975 26.232221 1.056386 142.916000 144.789000
27.867644 1.046613 25.952612 1.056836 116.682000 116.479000
25.983101 1.045753 26.512600 1.065681 137.645000 141.866000
24.393353 1.047738 25.786034 1.055734 106.846000 108.170000
23.254270 1.055930 26.707031 1.070823 138.573000 144.126000
24.415503 1.038121 25.350535 1.054631 106.181000 104.074000
23.721792 1.060614 27.096842 1.070441 132.987000 137.724000
26.493726 1.042493 24.973047 1.052076 123.894000 124.058000
23.973969 1.050889 27.520458 1.066452 132.608000 132.806000
28.397798 1.041869 25.002256 1.054687 129.104000 131.910000
26.713218 1.049482 27.851288 1.067975 135.077000 138.132000
27.606458 1.045552 24.403301 1.053548 130.628000 132.290000
26.892904 1.061397 28.206202 1.071193 142.476000 146.312000
23.920759 1.032820 24.253516 1.049606 131.866000 134.695000
28.479458 1.061398 28.722075 1.071346 143.899000 144.125000
23.384164 1.030326 28.725053 1.047509 134.880000 137.242000
24.841298 1.066212 28.899110 1.065754 146.558000 151.062000
26.065356 1.023800 28.474892 1.051174 137.138000 141.269000
27.849344 1.066934 28.946582 1.072091 146.368000 149.675000
26.077132 1.019002 28.263694 1.043477 137.509000 140.215000
28.294067 1.057296 28.956765 1.067825 143.421000 148.090000
26.026064 1.028977 25.034836 1.054978 138.379000 140.697000
27.819049 1.058214 27.569380 1.062700 140.090000 141.266000
26.136976 1.034108 25.161736 1.051717 138.853000 142.126000
28.361089 1.058393 27.055653 1.068464 139.518000 140.506000
26.207105 1.024892 25.384237 1.048818 140.093000 141.364000
28.072633 1.043164 26.653396 1.068464 135.427000 137.558000
25.046577 1.041851 25.779169 1.058941 140.283000 144.979000
24.127509 1.051319 26.528767 1.061451 130.595000 132.199000
25.431305 1.043438 26.082050 1.065411 142.718000 144.313000
25.185135 1.054220 26.215246 1.057028 124.920000 125.776000
25.823968 1.043682 26.315872 1.059734 140.722000 144.314000
24.173142 1.051740 25.990150 1.056897 114.449000 110.330000
23.224193 1.040879 26.647240 1.068070 138.190000 141.121000
24.189194 1.044385 25.522432 1.050580 105.417000 107.695000
23.135176 1.061853 26.969046 1.062158 138.288000 142.224000
24.179728 1.035348 25.328846 1.050790 115.020000 112.234000
26.398010 1.054077 27.187286 1.071381 132.513000 136.487000
27.830227 1.047053 24.934253 1.057734 126.275000 127.582000
26.620416 1.043351 27.382948 1.076401 129.243000 133.663000
24.398297 1.042214 24.744827 1.050362 118.204000 113.376000
24.924638 1.087228 28.900805 1.078774 96.896000 94.042000
27.713695 1.081081 28.909674 1.076747 93.287000 92.728000
27.901229 1.090064 28.844625 1.084998 95.482000 96.955000
28.214935 1.088074 28.900085 1.076202 92.432000 94.114000
27.839935 1.086029 28.892029 1.080994 92.336000 97.338000
27.932180 1.085728 28.877832 1.072453 95.387000 95.275000
27.896576 1.081909 28.904083 1.081146 94.323000 96.971000
28.139465 1.078857 28.927979 1.083435 96.131000 96.210000
27.787262 1.088257 29.452637 1.089325 92.625000 96.227000
28.110387 1.083128 25.519694 1.088743 94.146000 96.971000
27.800762 1.077565 25.597446 1.085988 79.816000 83.587000
25.901800 1.056623 25.002833 1.074201 131.406000 134.995000
